game_type,horizon_type,T,p,E_T,p_in_prompt,p_prompt,reasoning_mode,seed,player1,player2,round,answer1,answer2,points1,points2,total1,total2
BoS,fixed,30,,,False,,baseline,0,act_deepseek,act_openai_gpt,20,J,J,10,7,170,119
BoS,fixed,30,,,False,,baseline,0,act_deepseek,act_openai_gpt,21,J,J,10,7,180,126
BoS,fixed,30,,,False,,baseline,0,act_deepseek,act_openai_gpt,22,J,J,10,7,190,133
BoS,fixed,30,,,False,,baseline,0,act_deepseek,act_openai_gpt,23,J,J,10,7,200,140
BoS,fixed,30,,,False,,baseline,0,act_deepseek,act_openai_gpt,24,J,J,10,7,210,147
BoS,fixed,30,,,False,,baseline,0,act_deepseek,act_openai_gpt,25,J,J,10,7,220,154
BoS,fixed,30,,,False,,baseline,0,act_deepseek,act_openai_gpt,26,J,F,0,0,220,154
BoS,fixed,30,,,False,,baseline,0,act_deepseek,act_openai_gpt,27,J,J,10,7,230,161
BoS,fixed,30,,,False,,baseline,0,act_deepseek,act_openai_gpt,28,J,J,10,7,240,168
BoS,fixed,30,,,False,,baseline,0,act_deepseek,act_openai_gpt,29,J,J,10,7,250,175
BoS,fixed,30,,,False,,baseline,0,act_deepseek,act_openai_gpt,30,J,J,10,7,260,182
BoS,fixed,30,,,False,,baseline,1,act_deepseek,act_openai_gpt,1,J,J,10,7,10,7
BoS,fixed,30,,,False,,baseline,1,act_deepseek,act_openai_gpt,2,J,F,0,0,10,7
BoS,fixed,30,,,False,,baseline,1,act_deepseek,act_openai_gpt,3,J,F,0,0,10,7
BoS,fixed,30,,,False,,baseline,1,act_deepseek,act_openai_gpt,4,F,J,0,0,10,7
BoS,fixed,30,,,False,,baseline,1,act_deepseek,act_openai_gpt,5,J,J,10,7,20,14
BoS,fixed,30,,,False,,baseline,1,act_deepseek,act_openai_gpt,6,J,F,0,0,20,14
BoS,fixed,30,,,False,,baseline,1,act_deepseek,act_openai_gpt,7,J,F,0,0,20,14
BoS,fixed,30,,,False,,baseline,1,act_deepseek,act_openai_gpt,8,J,F,0,0,20,14
BoS,fixed,30,,,False,,baseline,1,act_deepseek,act_openai_gpt,9,J,F,0,0,20,14
BoS,fixed,30,,,False,,baseline,1,act_deepseek,act_openai_gpt,10,F,F,7,10,27,24
BoS,fixed,30,,,False,,baseline,1,act_deepseek,act_openai_gpt,11,F,F,7,10,34,34
BoS,fixed,30,,,False,,baseline,1,act_deepseek,act_openai_gpt,12,F,F,7,10,41,44
BoS,fixed,30,,,False,,baseline,1,act_deepseek,act_openai_gpt,13,F,F,7,10,48,54
BoS,fixed,30,,,False,,baseline,1,act_deepseek,act_openai_gpt,14,F,F,7,10,55,64
BoS,fixed,30,,,False,,baseline,1,act_deepseek,act_openai_gpt,15,F,F,7,10,62,74
BoS,fixed,30,,,False,,baseline,1,act_deepseek,act_openai_gpt,16,F,F,7,10,69,84
BoS,fixed,30,,,False,,baseline,1,act_deepseek,act_openai_gpt,17,F,F,7,10,76,94
BoS,fixed,30,,,False,,baseline,1,act_deepseek,act_openai_gpt,18,F,F,7,10,83,104
BoS,fixed,30,,,False,,baseline,1,act_deepseek,act_openai_gpt,19,F,F,7,10,90,114
BoS,fixed,30,,,False,,baseline,1,act_deepseek,act_openai_gpt,20,F,F,7,10,97,124
BoS,fixed,30,,,False,,baseline,1,act_deepseek,act_openai_gpt,21,F,F,7,10,104,134
BoS,fixed,30,,,False,,baseline,1,act_deepseek,act_openai_gpt,22,F,F,7,10,111,144
BoS,fixed,30,,,False,,baseline,1,act_deepseek,act_openai_gpt,23,F,F,7,10,118,154
BoS,fixed,30,,,False,,baseline,1,act_deepseek,act_openai_gpt,24,F,F,7,10,125,164
BoS,fixed,30,,,False,,baseline,1,act_deepseek,act_openai_gpt,25,F,F,7,10,132,174
BoS,fixed,30,,,False,,baseline,1,act_deepseek,act_openai_gpt,26,F,F,7,10,139,184
BoS,fixed,30,,,False,,baseline,1,act_deepseek,act_openai_gpt,27,F,F,7,10,146,194
BoS,fixed,30,,,False,,baseline,1,act_deepseek,act_openai_gpt,28,F,F,7,10,153,204
BoS,fixed,30,,,False,,baseline,1,act_deepseek,act_openai_gpt,29,F,F,7,10,160,214
BoS,fixed,30,,,False,,baseline,1,act_deepseek,act_openai_gpt,30,F,F,7,10,167,224
BoS,fixed,30,,,False,,baseline,2,act_deepseek,act_openai_gpt,1,J,J,10,7,10,7
BoS,fixed,30,,,False,,baseline,2,act_deepseek,act_openai_gpt,2,J,F,0,0,10,7
BoS,fixed,30,,,False,,baseline,2,act_deepseek,act_openai_gpt,3,J,F,0,0,10,7
BoS,fixed,30,,,False,,baseline,2,act_deepseek,act_openai_gpt,4,F,F,7,10,17,17
BoS,fixed,30,,,False,,baseline,2,act_deepseek,act_openai_gpt,5,F,F,7,10,24,27
BoS,fixed,30,,,False,,baseline,2,act_deepseek,act_openai_gpt,6,J,F,0,0,24,27
BoS,fixed,30,,,False,,baseline,2,act_deepseek,act_openai_gpt,7,J,F,0,0,24,27
BoS,fixed,30,,,False,,baseline,2,act_deepseek,act_openai_gpt,8,J,F,0,0,24,27
BoS,fixed,30,,,False,,baseline,2,act_deepseek,act_openai_gpt,9,F,F,7,10,31,37
BoS,fixed,30,,,False,,baseline,2,act_deepseek,act_openai_gpt,10,F,F,7,10,38,47
BoS,fixed,30,,,False,,baseline,2,act_deepseek,act_openai_gpt,11,F,F,7,10,45,57
BoS,fixed,30,,,False,,baseline,2,act_deepseek,act_openai_gpt,12,F,F,7,10,52,67
BoS,fixed,30,,,False,,baseline,2,act_deepseek,act_openai_gpt,13,F,F,7,10,59,77
BoS,fixed,30,,,False,,baseline,2,act_deepseek,act_openai_gpt,14,F,F,7,10,66,87
BoS,fixed,30,,,False,,baseline,2,act_deepseek,act_openai_gpt,15,F,F,7,10,73,97
BoS,fixed,30,,,False,,baseline,2,act_deepseek,act_openai_gpt,16,F,F,7,10,80,107
BoS,fixed,30,,,False,,baseline,2,act_deepseek,act_openai_gpt,17,F,F,7,10,87,117
BoS,fixed,30,,,False,,baseline,2,act_deepseek,act_openai_gpt,18,F,F,7,10,94,127
BoS,fixed,30,,,False,,baseline,2,act_deepseek,act_openai_gpt,19,F,F,7,10,101,137
BoS,fixed,30,,,False,,baseline,2,act_deepseek,act_openai_gpt,20,F,F,7,10,108,147
BoS,fixed,30,,,False,,baseline,2,act_deepseek,act_openai_gpt,21,F,F,7,10,115,157
BoS,fixed,30,,,False,,baseline,2,act_deepseek,act_openai_gpt,22,F,F,7,10,122,167
BoS,fixed,30,,,False,,baseline,2,act_deepseek,act_openai_gpt,23,F,F,7,10,129,177
BoS,fixed,30,,,False,,baseline,2,act_deepseek,act_openai_gpt,24,F,F,7,10,136,187
BoS,fixed,30,,,False,,baseline,2,act_deepseek,act_openai_gpt,25,F,F,7,10,143,197
BoS,fixed,30,,,False,,baseline,2,act_deepseek,act_openai_gpt,26,F,F,7,10,150,207
BoS,fixed,30,,,False,,baseline,2,act_deepseek,act_openai_gpt,27,F,F,7,10,157,217
BoS,fixed,30,,,False,,baseline,2,act_deepseek,act_openai_gpt,28,F,F,7,10,164,227
BoS,fixed,30,,,False,,baseline,2,act_deepseek,act_openai_gpt,29,F,F,7,10,171,237
BoS,fixed,30,,,False,,baseline,2,act_deepseek,act_openai_gpt,30,F,F,7,10,178,247
BoS,fixed,30,,,False,,baseline,3,act_deepseek,act_openai_gpt,1,J,J,10,7,10,7
BoS,fixed,30,,,False,,baseline,3,act_deepseek,act_openai_gpt,2,J,F,0,0,10,7
BoS,fixed,30,,,False,,baseline,3,act_deepseek,act_openai_gpt,3,J,F,0,0,10,7
BoS,fixed,30,,,False,,baseline,3,act_deepseek,act_openai_gpt,4,F,F,7,10,17,17
BoS,fixed,30,,,False,,baseline,3,act_deepseek,act_openai_gpt,5,F,F,7,10,24,27
BoS,fixed,30,,,False,,baseline,3,act_deepseek,act_openai_gpt,6,F,F,7,10,31,37
BoS,fixed,30,,,False,,baseline,3,act_deepseek,act_openai_gpt,7,J,F,0,0,31,37
BoS,fixed,30,,,False,,baseline,3,act_deepseek,act_openai_gpt,8,F,F,7,10,38,47
BoS,fixed,30,,,False,,baseline,3,act_deepseek,act_openai_gpt,9,F,F,7,10,45,57
BoS,fixed,30,,,False,,baseline,3,act_deepseek,act_openai_gpt,10,F,F,7,10,52,67
BoS,fixed,30,,,False,,baseline,3,act_deepseek,act_openai_gpt,11,F,F,7,10,59,77
BoS,fixed,30,,,False,,baseline,3,act_deepseek,act_openai_gpt,12,F,F,7,10,66,87
BoS,fixed,30,,,False,,baseline,3,act_deepseek,act_openai_gpt,13,F,F,7,10,73,97
BoS,fixed,30,,,False,,baseline,3,act_deepseek,act_openai_gpt,14,F,F,7,10,80,107
BoS,fixed,30,,,False,,baseline,3,act_deepseek,act_openai_gpt,15,F,F,7,10,87,117
BoS,fixed,30,,,False,,baseline,3,act_deepseek,act_openai_gpt,16,F,F,7,10,94,127
BoS,fixed,30,,,False,,baseline,3,act_deepseek,act_openai_gpt,17,F,F,7,10,101,137
BoS,fixed,30,,,False,,baseline,3,act_deepseek,act_openai_gpt,18,F,F,7,10,108,147
BoS,fixed,30,,,False,,baseline,3,act_deepseek,act_openai_gpt,19,F,F,7,10,115,157
BoS,fixed,30,,,False,,baseline,3,act_deepseek,act_openai_gpt,20,F,F,7,10,122,167
BoS,fixed,30,,,False,,baseline,3,act_deepseek,act_openai_gpt,21,F,F,7,10,129,177
BoS,fixed,30,,,False,,baseline,3,act_deepseek,act_openai_gpt,22,F,F,7,10,136,187
BoS,fixed,30,,,False,,baseline,3,act_deepseek,act_openai_gpt,23,F,F,7,10,143,197
BoS,fixed,30,,,False,,baseline,3,act_deepseek,act_openai_gpt,24,F,F,7,10,150,207
BoS,fixed,30,,,False,,baseline,3,act_deepseek,act_openai_gpt,25,F,F,7,10,157,217
BoS,fixed,30,,,False,,baseline,3,act_deepseek,act_openai_gpt,26,F,F,7,10,164,227
BoS,fixed,30,,,False,,baseline,3,act_deepseek,act_openai_gpt,27,F,F,7,10,171,237
BoS,fixed,30,,,False,,baseline,3,act_deepseek,act_openai_gpt,28,F,F,7,10,178,247
BoS,fixed,30,,,False,,baseline,3,act_deepseek,act_openai_gpt,29,F,F,7,10,185,257
BoS,fixed,30,,,False,,baseline,3,act_deepseek,act_openai_gpt,30,F,F,7,10,192,267
BoS,fixed,30,,,False,,baseline,4,act_deepseek,act_openai_gpt,1,J,J,10,7,10,7
BoS,fixed,30,,,False,,baseline,4,act_deepseek,act_openai_gpt,2,J,F,0,0,10,7
BoS,fixed,30,,,False,,baseline,4,act_deepseek,act_openai_gpt,3,J,J,10,7,20,14
BoS,fixed,30,,,False,,baseline,4,act_deepseek,act_openai_gpt,4,J,F,0,0,20,14
BoS,fixed,30,,,False,,baseline,4,act_deepseek,act_openai_gpt,5,F,F,7,10,27,24
BoS,fixed,30,,,False,,baseline,4,act_deepseek,act_openai_gpt,6,J,F,0,0,27,24
BoS,fixed,30,,,False,,baseline,4,act_deepseek,act_openai_gpt,7,F,F,7,10,34,34
BoS,fixed,30,,,False,,baseline,4,act_deepseek,act_openai_gpt,8,F,F,7,10,41,44
BoS,fixed,30,,,False,,baseline,4,act_deepseek,act_openai_gpt,9,F,F,7,10,48,54
BoS,fixed,30,,,False,,baseline,4,act_deepseek,act_openai_gpt,10,F,F,7,10,55,64
BoS,fixed,30,,,False,,baseline,4,act_deepseek,act_openai_gpt,11,F,F,7,10,62,74
BoS,fixed,30,,,False,,baseline,4,act_deepseek,act_openai_gpt,12,F,F,7,10,69,84
BoS,fixed,30,,,False,,baseline,4,act_deepseek,act_openai_gpt,13,F,F,7,10,76,94
BoS,fixed,30,,,False,,baseline,4,act_deepseek,act_openai_gpt,14,F,F,7,10,83,104
BoS,fixed,30,,,False,,baseline,4,act_deepseek,act_openai_gpt,15,F,F,7,10,90,114
BoS,fixed,30,,,False,,baseline,4,act_deepseek,act_openai_gpt,16,F,F,7,10,97,124
BoS,fixed,30,,,False,,baseline,4,act_deepseek,act_openai_gpt,17,F,F,7,10,104,134
BoS,fixed,30,,,False,,baseline,4,act_deepseek,act_openai_gpt,18,F,F,7,10,111,144
BoS,fixed,30,,,False,,baseline,4,act_deepseek,act_openai_gpt,19,F,F,7,10,118,154
BoS,fixed,30,,,False,,baseline,4,act_deepseek,act_openai_gpt,20,F,F,7,10,125,164
BoS,fixed,30,,,False,,baseline,4,act_deepseek,act_openai_gpt,21,F,F,7,10,132,174
BoS,fixed,30,,,False,,baseline,4,act_deepseek,act_openai_gpt,22,F,F,7,10,139,184
BoS,fixed,30,,,False,,baseline,4,act_deepseek,act_openai_gpt,23,F,F,7,10,146,194
BoS,fixed,30,,,False,,baseline,4,act_deepseek,act_openai_gpt,24,F,F,7,10,153,204
BoS,fixed,30,,,False,,baseline,4,act_deepseek,act_openai_gpt,25,F,F,7,10,160,214
BoS,fixed,30,,,False,,baseline,4,act_deepseek,act_openai_gpt,26,F,F,7,10,167,224
BoS,fixed,30,,,False,,baseline,4,act_deepseek,act_openai_gpt,27,F,F,7,10,174,234
BoS,fixed,30,,,False,,baseline,4,act_deepseek,act_openai_gpt,28,F,F,7,10,181,244
BoS,fixed,30,,,False,,baseline,4,act_deepseek,act_openai_gpt,29,F,F,7,10,188,254
BoS,fixed,30,,,False,,baseline,4,act_deepseek,act_openai_gpt,30,F,F,7,10,195,264
