game_type,horizon_type,T,p,E_T,p_in_prompt,p_prompt,reasoning_mode,seed,player1,player2,round,answer1,answer2,points1,points2,total1,total2
PD,fixed,30,,,True,0.6,baseline,0,act_deepseek,act_openai_gpt,29,F,F,5,5,145,145
PD,fixed,30,,,True,0.6,baseline,0,act_deepseek,act_openai_gpt,30,F,F,5,5,150,150
PD,fixed,30,,,True,0.6,baseline,1,act_deepseek,act_openai_gpt,1,J,J,8,8,8,8
PD,fixed,30,,,True,0.6,baseline,1,act_deepseek,act_openai_gpt,2,J,J,8,8,16,16
PD,fixed,30,,,True,0.6,baseline,1,act_deepseek,act_openai_gpt,3,J,J,8,8,24,24
PD,fixed,30,,,True,0.6,baseline,1,act_deepseek,act_openai_gpt,4,J,J,8,8,32,32
PD,fixed,30,,,True,0.6,baseline,1,act_deepseek,act_openai_gpt,5,J,J,8,8,40,40
PD,fixed,30,,,True,0.6,baseline,1,act_deepseek,act_openai_gpt,6,J,J,8,8,48,48
PD,fixed,30,,,True,0.6,baseline,1,act_deepseek,act_openai_gpt,7,J,J,8,8,56,56
PD,fixed,30,,,True,0.6,baseline,1,act_deepseek,act_openai_gpt,8,J,J,8,8,64,64
PD,fixed,30,,,True,0.6,baseline,1,act_deepseek,act_openai_gpt,9,J,J,8,8,72,72
PD,fixed,30,,,True,0.6,baseline,1,act_deepseek,act_openai_gpt,10,J,J,8,8,80,80
PD,fixed,30,,,True,0.6,baseline,1,act_deepseek,act_openai_gpt,11,J,J,8,8,88,88
PD,fixed,30,,,True,0.6,baseline,1,act_deepseek,act_openai_gpt,12,J,J,8,8,96,96
PD,fixed,30,,,True,0.6,baseline,1,act_deepseek,act_openai_gpt,13,J,J,8,8,104,104
PD,fixed,30,,,True,0.6,baseline,1,act_deepseek,act_openai_gpt,14,J,J,8,8,112,112
PD,fixed,30,,,True,0.6,baseline,1,act_deepseek,act_openai_gpt,15,J,J,8,8,120,120
PD,fixed,30,,,True,0.6,baseline,1,act_deepseek,act_openai_gpt,16,J,J,8,8,128,128
PD,fixed,30,,,True,0.6,baseline,1,act_deepseek,act_openai_gpt,17,J,J,8,8,136,136
PD,fixed,30,,,True,0.6,baseline,1,act_deepseek,act_openai_gpt,18,J,J,8,8,144,144
PD,fixed,30,,,True,0.6,baseline,1,act_deepseek,act_openai_gpt,19,J,J,8,8,152,152
PD,fixed,30,,,True,0.6,baseline,1,act_deepseek,act_openai_gpt,20,J,J,8,8,160,160
PD,fixed,30,,,True,0.6,baseline,1,act_deepseek,act_openai_gpt,21,J,J,8,8,168,168
PD,fixed,30,,,True,0.6,baseline,1,act_deepseek,act_openai_gpt,22,J,F,0,10,168,178
PD,fixed,30,,,True,0.6,baseline,1,act_deepseek,act_openai_gpt,23,F,F,5,5,173,183
PD,fixed,30,,,True,0.6,baseline,1,act_deepseek,act_openai_gpt,24,F,J,10,0,183,183
PD,fixed,30,,,True,0.6,baseline,1,act_deepseek,act_openai_gpt,25,F,J,10,0,193,183
PD,fixed,30,,,True,0.6,baseline,1,act_deepseek,act_openai_gpt,26,F,F,5,5,198,188
PD,fixed,30,,,True,0.6,baseline,1,act_deepseek,act_openai_gpt,27,F,J,10,0,208,188
PD,fixed,30,,,True,0.6,baseline,1,act_deepseek,act_openai_gpt,28,F,F,5,5,213,193
PD,fixed,30,,,True,0.6,baseline,1,act_deepseek,act_openai_gpt,29,F,F,5,5,218,198
PD,fixed,30,,,True,0.6,baseline,1,act_deepseek,act_openai_gpt,30,F,F,5,5,223,203
PD,fixed,30,,,True,0.6,baseline,2,act_deepseek,act_openai_gpt,1,J,F,0,10,0,10
PD,fixed,30,,,True,0.6,baseline,2,act_deepseek,act_openai_gpt,2,F,J,10,0,10,10
PD,fixed,30,,,True,0.6,baseline,2,act_deepseek,act_openai_gpt,3,J,F,0,10,10,20
PD,fixed,30,,,True,0.6,baseline,2,act_deepseek,act_openai_gpt,4,F,F,5,5,15,25
PD,fixed,30,,,True,0.6,baseline,2,act_deepseek,act_openai_gpt,5,F,F,5,5,20,30
PD,fixed,30,,,True,0.6,baseline,2,act_deepseek,act_openai_gpt,6,F,F,5,5,25,35
PD,fixed,30,,,True,0.6,baseline,2,act_deepseek,act_openai_gpt,7,J,F,0,10,25,45
PD,fixed,30,,,True,0.6,baseline,2,act_deepseek,act_openai_gpt,8,F,F,5,5,30,50
PD,fixed,30,,,True,0.6,baseline,2,act_deepseek,act_openai_gpt,9,F,F,5,5,35,55
PD,fixed,30,,,True,0.6,baseline,2,act_deepseek,act_openai_gpt,10,F,F,5,5,40,60
PD,fixed,30,,,True,0.6,baseline,2,act_deepseek,act_openai_gpt,11,F,F,5,5,45,65
PD,fixed,30,,,True,0.6,baseline,2,act_deepseek,act_openai_gpt,12,F,J,10,0,55,65
PD,fixed,30,,,True,0.6,baseline,2,act_deepseek,act_openai_gpt,13,F,F,5,5,60,70
PD,fixed,30,,,True,0.6,baseline,2,act_deepseek,act_openai_gpt,14,F,F,5,5,65,75
PD,fixed,30,,,True,0.6,baseline,2,act_deepseek,act_openai_gpt,15,F,F,5,5,70,80
PD,fixed,30,,,True,0.6,baseline,2,act_deepseek,act_openai_gpt,16,F,F,5,5,75,85
PD,fixed,30,,,True,0.6,baseline,2,act_deepseek,act_openai_gpt,17,F,F,5,5,80,90
PD,fixed,30,,,True,0.6,baseline,2,act_deepseek,act_openai_gpt,18,F,F,5,5,85,95
PD,fixed,30,,,True,0.6,baseline,2,act_deepseek,act_openai_gpt,19,F,F,5,5,90,100
PD,fixed,30,,,True,0.6,baseline,2,act_deepseek,act_openai_gpt,20,F,F,5,5,95,105
PD,fixed,30,,,True,0.6,baseline,2,act_deepseek,act_openai_gpt,21,F,F,5,5,100,110
PD,fixed,30,,,True,0.6,baseline,2,act_deepseek,act_openai_gpt,22,F,F,5,5,105,115
PD,fixed,30,,,True,0.6,baseline,2,act_deepseek,act_openai_gpt,23,F,F,5,5,110,120
PD,fixed,30,,,True,0.6,baseline,2,act_deepseek,act_openai_gpt,24,F,F,5,5,115,125
PD,fixed,30,,,True,0.6,baseline,2,act_deepseek,act_openai_gpt,25,F,F,5,5,120,130
PD,fixed,30,,,True,0.6,baseline,2,act_deepseek,act_openai_gpt,26,F,F,5,5,125,135
PD,fixed,30,,,True,0.6,baseline,2,act_deepseek,act_openai_gpt,27,F,F,5,5,130,140
PD,fixed,30,,,True,0.6,baseline,2,act_deepseek,act_openai_gpt,28,F,F,5,5,135,145
PD,fixed,30,,,True,0.6,baseline,2,act_deepseek,act_openai_gpt,29,F,F,5,5,140,150
PD,fixed,30,,,True,0.6,baseline,2,act_deepseek,act_openai_gpt,30,F,F,5,5,145,155
PD,fixed,30,,,True,0.6,baseline,3,act_deepseek,act_openai_gpt,1,J,F,0,10,0,10
PD,fixed,30,,,True,0.6,baseline,3,act_deepseek,act_openai_gpt,2,F,F,5,5,5,15
PD,fixed,30,,,True,0.6,baseline,3,act_deepseek,act_openai_gpt,3,F,J,10,0,15,15
PD,fixed,30,,,True,0.6,baseline,3,act_deepseek,act_openai_gpt,4,F,F,5,5,20,20
PD,fixed,30,,,True,0.6,baseline,3,act_deepseek,act_openai_gpt,5,F,F,5,5,25,25
PD,fixed,30,,,True,0.6,baseline,3,act_deepseek,act_openai_gpt,6,F,F,5,5,30,30
PD,fixed,30,,,True,0.6,baseline,3,act_deepseek,act_openai_gpt,7,J,F,0,10,30,40
PD,fixed,30,,,True,0.6,baseline,3,act_deepseek,act_openai_gpt,8,F,F,5,5,35,45
PD,fixed,30,,,True,0.6,baseline,3,act_deepseek,act_openai_gpt,9,F,J,10,0,45,45
PD,fixed,30,,,True,0.6,baseline,3,act_deepseek,act_openai_gpt,10,F,F,5,5,50,50
PD,fixed,30,,,True,0.6,baseline,3,act_deepseek,act_openai_gpt,11,F,F,5,5,55,55
PD,fixed,30,,,True,0.6,baseline,3,act_deepseek,act_openai_gpt,12,F,F,5,5,60,60
PD,fixed,30,,,True,0.6,baseline,3,act_deepseek,act_openai_gpt,13,F,F,5,5,65,65
PD,fixed,30,,,True,0.6,baseline,3,act_deepseek,act_openai_gpt,14,F,J,10,0,75,65
PD,fixed,30,,,True,0.6,baseline,3,act_deepseek,act_openai_gpt,15,F,F,5,5,80,70
PD,fixed,30,,,True,0.6,baseline,3,act_deepseek,act_openai_gpt,16,F,F,5,5,85,75
PD,fixed,30,,,True,0.6,baseline,3,act_deepseek,act_openai_gpt,17,F,F,5,5,90,80
PD,fixed,30,,,True,0.6,baseline,3,act_deepseek,act_openai_gpt,18,F,F,5,5,95,85
PD,fixed,30,,,True,0.6,baseline,3,act_deepseek,act_openai_gpt,19,F,F,5,5,100,90
PD,fixed,30,,,True,0.6,baseline,3,act_deepseek,act_openai_gpt,20,F,F,5,5,105,95
PD,fixed,30,,,True,0.6,baseline,3,act_deepseek,act_openai_gpt,21,F,F,5,5,110,100
PD,fixed,30,,,True,0.6,baseline,3,act_deepseek,act_openai_gpt,22,F,F,5,5,115,105
PD,fixed,30,,,True,0.6,baseline,3,act_deepseek,act_openai_gpt,23,F,F,5,5,120,110
PD,fixed,30,,,True,0.6,baseline,3,act_deepseek,act_openai_gpt,24,F,F,5,5,125,115
PD,fixed,30,,,True,0.6,baseline,3,act_deepseek,act_openai_gpt,25,F,J,10,0,135,115
PD,fixed,30,,,True,0.6,baseline,3,act_deepseek,act_openai_gpt,26,F,F,5,5,140,120
PD,fixed,30,,,True,0.6,baseline,3,act_deepseek,act_openai_gpt,27,F,F,5,5,145,125
PD,fixed,30,,,True,0.6,baseline,3,act_deepseek,act_openai_gpt,28,F,F,5,5,150,130
PD,fixed,30,,,True,0.6,baseline,3,act_deepseek,act_openai_gpt,29,F,F,5,5,155,135
PD,fixed,30,,,True,0.6,baseline,3,act_deepseek,act_openai_gpt,30,F,F,5,5,160,140
PD,fixed,30,,,True,0.6,baseline,4,act_deepseek,act_openai_gpt,1,J,F,0,10,0,10
PD,fixed,30,,,True,0.6,baseline,4,act_deepseek,act_openai_gpt,2,F,J,10,0,10,10
PD,fixed,30,,,True,0.6,baseline,4,act_deepseek,act_openai_gpt,3,J,F,0,10,10,20
PD,fixed,30,,,True,0.6,baseline,4,act_deepseek,act_openai_gpt,4,F,F,5,5,15,25
PD,fixed,30,,,True,0.6,baseline,4,act_deepseek,act_openai_gpt,5,F,F,5,5,20,30
PD,fixed,30,,,True,0.6,baseline,4,act_deepseek,act_openai_gpt,6,F,F,5,5,25,35
PD,fixed,30,,,True,0.6,baseline,4,act_deepseek,act_openai_gpt,7,J,F,0,10,25,45
PD,fixed,30,,,True,0.6,baseline,4,act_deepseek,act_openai_gpt,8,F,F,5,5,30,50
PD,fixed,30,,,True,0.6,baseline,4,act_deepseek,act_openai_gpt,9,F,F,5,5,35,55
PD,fixed,30,,,True,0.6,baseline,4,act_deepseek,act_openai_gpt,10,F,F,5,5,40,60
PD,fixed,30,,,True,0.6,baseline,4,act_deepseek,act_openai_gpt,11,F,F,5,5,45,65
PD,fixed,30,,,True,0.6,baseline,4,act_deepseek,act_openai_gpt,12,F,F,5,5,50,70
PD,fixed,30,,,True,0.6,baseline,4,act_deepseek,act_openai_gpt,13,F,F,5,5,55,75
PD,fixed,30,,,True,0.6,baseline,4,act_deepseek,act_openai_gpt,14,F,F,5,5,60,80
PD,fixed,30,,,True,0.6,baseline,4,act_deepseek,act_openai_gpt,15,F,F,5,5,65,85
PD,fixed,30,,,True,0.6,baseline,4,act_deepseek,act_openai_gpt,16,F,F,5,5,70,90
PD,fixed,30,,,True,0.6,baseline,4,act_deepseek,act_openai_gpt,17,F,F,5,5,75,95
PD,fixed,30,,,True,0.6,baseline,4,act_deepseek,act_openai_gpt,18,F,F,5,5,80,100
PD,fixed,30,,,True,0.6,baseline,4,act_deepseek,act_openai_gpt,19,F,F,5,5,85,105
PD,fixed,30,,,True,0.6,baseline,4,act_deepseek,act_openai_gpt,20,F,F,5,5,90,110
PD,fixed,30,,,True,0.6,baseline,4,act_deepseek,act_openai_gpt,21,F,J,10,0,100,110
PD,fixed,30,,,True,0.6,baseline,4,act_deepseek,act_openai_gpt,22,F,F,5,5,105,115
PD,fixed,30,,,True,0.6,baseline,4,act_deepseek,act_openai_gpt,23,F,F,5,5,110,120
PD,fixed,30,,,True,0.6,baseline,4,act_deepseek,act_openai_gpt,24,F,F,5,5,115,125
PD,fixed,30,,,True,0.6,baseline,4,act_deepseek,act_openai_gpt,25,F,F,5,5,120,130
PD,fixed,30,,,True,0.6,baseline,4,act_deepseek,act_openai_gpt,26,F,F,5,5,125,135
PD,fixed,30,,,True,0.6,baseline,4,act_deepseek,act_openai_gpt,27,F,F,5,5,130,140
PD,fixed,30,,,True,0.6,baseline,4,act_deepseek,act_openai_gpt,28,F,F,5,5,135,145
PD,fixed,30,,,True,0.6,baseline,4,act_deepseek,act_openai_gpt,29,F,F,5,5,140,150
PD,fixed,30,,,True,0.6,baseline,4,act_deepseek,act_openai_gpt,30,F,F,5,5,145,155
