game_type,horizon_type,T,p,E_T,p_in_prompt,p_prompt,reasoning_mode,seed,player1,player2,round,answer1,answer2,points1,points2,total1,total2
PD,fixed,30,,,True,0.3,baseline,0,act_openai_gpt,act_kimi,24,J,J,8,8,192,192
PD,fixed,30,,,True,0.3,baseline,0,act_openai_gpt,act_kimi,25,J,J,8,8,200,200
PD,fixed,30,,,True,0.3,baseline,0,act_openai_gpt,act_kimi,26,J,J,8,8,208,208
PD,fixed,30,,,True,0.3,baseline,0,act_openai_gpt,act_kimi,27,J,J,8,8,216,216
PD,fixed,30,,,True,0.3,baseline,0,act_openai_gpt,act_kimi,28,J,J,8,8,224,224
PD,fixed,30,,,True,0.3,baseline,0,act_openai_gpt,act_kimi,29,J,J,8,8,232,232
PD,fixed,30,,,True,0.3,baseline,0,act_openai_gpt,act_kimi,30,J,J,8,8,240,240
PD,fixed,30,,,True,0.3,baseline,1,act_openai_gpt,act_kimi,1,F,J,10,0,10,0
PD,fixed,30,,,True,0.3,baseline,1,act_openai_gpt,act_kimi,2,F,F,5,5,15,5
PD,fixed,30,,,True,0.3,baseline,1,act_openai_gpt,act_kimi,3,J,F,0,10,15,15
PD,fixed,30,,,True,0.3,baseline,1,act_openai_gpt,act_kimi,4,F,F,5,5,20,20
PD,fixed,30,,,True,0.3,baseline,1,act_openai_gpt,act_kimi,5,F,F,5,5,25,25
PD,fixed,30,,,True,0.3,baseline,1,act_openai_gpt,act_kimi,6,F,F,5,5,30,30
PD,fixed,30,,,True,0.3,baseline,1,act_openai_gpt,act_kimi,7,F,F,5,5,35,35
PD,fixed,30,,,True,0.3,baseline,1,act_openai_gpt,act_kimi,8,F,F,5,5,40,40
PD,fixed,30,,,True,0.3,baseline,1,act_openai_gpt,act_kimi,9,F,F,5,5,45,45
PD,fixed,30,,,True,0.3,baseline,1,act_openai_gpt,act_kimi,10,F,F,5,5,50,50
PD,fixed,30,,,True,0.3,baseline,1,act_openai_gpt,act_kimi,11,F,F,5,5,55,55
PD,fixed,30,,,True,0.3,baseline,1,act_openai_gpt,act_kimi,12,F,F,5,5,60,60
PD,fixed,30,,,True,0.3,baseline,1,act_openai_gpt,act_kimi,13,F,F,5,5,65,65
PD,fixed,30,,,True,0.3,baseline,1,act_openai_gpt,act_kimi,14,F,F,5,5,70,70
PD,fixed,30,,,True,0.3,baseline,1,act_openai_gpt,act_kimi,15,F,F,5,5,75,75
PD,fixed,30,,,True,0.3,baseline,1,act_openai_gpt,act_kimi,16,F,F,5,5,80,80
PD,fixed,30,,,True,0.3,baseline,1,act_openai_gpt,act_kimi,17,F,F,5,5,85,85
PD,fixed,30,,,True,0.3,baseline,1,act_openai_gpt,act_kimi,18,J,F,0,10,85,95
PD,fixed,30,,,True,0.3,baseline,1,act_openai_gpt,act_kimi,19,F,F,5,5,90,100
PD,fixed,30,,,True,0.3,baseline,1,act_openai_gpt,act_kimi,20,F,F,5,5,95,105
PD,fixed,30,,,True,0.3,baseline,1,act_openai_gpt,act_kimi,21,F,F,5,5,100,110
PD,fixed,30,,,True,0.3,baseline,1,act_openai_gpt,act_kimi,22,F,F,5,5,105,115
PD,fixed,30,,,True,0.3,baseline,1,act_openai_gpt,act_kimi,23,F,F,5,5,110,120
PD,fixed,30,,,True,0.3,baseline,1,act_openai_gpt,act_kimi,24,F,F,5,5,115,125
PD,fixed,30,,,True,0.3,baseline,1,act_openai_gpt,act_kimi,25,F,F,5,5,120,130
PD,fixed,30,,,True,0.3,baseline,1,act_openai_gpt,act_kimi,26,F,F,5,5,125,135
PD,fixed,30,,,True,0.3,baseline,1,act_openai_gpt,act_kimi,27,F,F,5,5,130,140
PD,fixed,30,,,True,0.3,baseline,1,act_openai_gpt,act_kimi,28,F,F,5,5,135,145
PD,fixed,30,,,True,0.3,baseline,1,act_openai_gpt,act_kimi,29,F,F,5,5,140,150
PD,fixed,30,,,True,0.3,baseline,1,act_openai_gpt,act_kimi,30,F,F,5,5,145,155
PD,fixed,30,,,True,0.3,baseline,2,act_openai_gpt,act_kimi,1,J,J,8,8,8,8
PD,fixed,30,,,True,0.3,baseline,2,act_openai_gpt,act_kimi,2,J,J,8,8,16,16
PD,fixed,30,,,True,0.3,baseline,2,act_openai_gpt,act_kimi,3,J,J,8,8,24,24
PD,fixed,30,,,True,0.3,baseline,2,act_openai_gpt,act_kimi,4,J,J,8,8,32,32
PD,fixed,30,,,True,0.3,baseline,2,act_openai_gpt,act_kimi,5,J,J,8,8,40,40
PD,fixed,30,,,True,0.3,baseline,2,act_openai_gpt,act_kimi,6,J,J,8,8,48,48
PD,fixed,30,,,True,0.3,baseline,2,act_openai_gpt,act_kimi,7,J,J,8,8,56,56
PD,fixed,30,,,True,0.3,baseline,2,act_openai_gpt,act_kimi,8,J,J,8,8,64,64
PD,fixed,30,,,True,0.3,baseline,2,act_openai_gpt,act_kimi,9,J,J,8,8,72,72
PD,fixed,30,,,True,0.3,baseline,2,act_openai_gpt,act_kimi,10,J,J,8,8,80,80
PD,fixed,30,,,True,0.3,baseline,2,act_openai_gpt,act_kimi,11,J,J,8,8,88,88
PD,fixed,30,,,True,0.3,baseline,2,act_openai_gpt,act_kimi,12,J,J,8,8,96,96
PD,fixed,30,,,True,0.3,baseline,2,act_openai_gpt,act_kimi,13,J,J,8,8,104,104
PD,fixed,30,,,True,0.3,baseline,2,act_openai_gpt,act_kimi,14,J,J,8,8,112,112
PD,fixed,30,,,True,0.3,baseline,2,act_openai_gpt,act_kimi,15,J,J,8,8,120,120
PD,fixed,30,,,True,0.3,baseline,2,act_openai_gpt,act_kimi,16,J,J,8,8,128,128
PD,fixed,30,,,True,0.3,baseline,2,act_openai_gpt,act_kimi,17,J,J,8,8,136,136
PD,fixed,30,,,True,0.3,baseline,2,act_openai_gpt,act_kimi,18,J,J,8,8,144,144
PD,fixed,30,,,True,0.3,baseline,2,act_openai_gpt,act_kimi,19,J,J,8,8,152,152
PD,fixed,30,,,True,0.3,baseline,2,act_openai_gpt,act_kimi,20,J,J,8,8,160,160
PD,fixed,30,,,True,0.3,baseline,2,act_openai_gpt,act_kimi,21,J,J,8,8,168,168
PD,fixed,30,,,True,0.3,baseline,2,act_openai_gpt,act_kimi,22,J,J,8,8,176,176
PD,fixed,30,,,True,0.3,baseline,2,act_openai_gpt,act_kimi,23,J,J,8,8,184,184
PD,fixed,30,,,True,0.3,baseline,2,act_openai_gpt,act_kimi,24,J,J,8,8,192,192
PD,fixed,30,,,True,0.3,baseline,2,act_openai_gpt,act_kimi,25,J,J,8,8,200,200
PD,fixed,30,,,True,0.3,baseline,2,act_openai_gpt,act_kimi,26,J,J,8,8,208,208
PD,fixed,30,,,True,0.3,baseline,2,act_openai_gpt,act_kimi,27,J,J,8,8,216,216
PD,fixed,30,,,True,0.3,baseline,2,act_openai_gpt,act_kimi,28,J,J,8,8,224,224
PD,fixed,30,,,True,0.3,baseline,2,act_openai_gpt,act_kimi,29,J,J,8,8,232,232
PD,fixed,30,,,True,0.3,baseline,2,act_openai_gpt,act_kimi,30,J,J,8,8,240,240
PD,fixed,30,,,True,0.3,baseline,3,act_openai_gpt,act_kimi,1,J,J,8,8,8,8
PD,fixed,30,,,True,0.3,baseline,3,act_openai_gpt,act_kimi,2,J,J,8,8,16,16
PD,fixed,30,,,True,0.3,baseline,3,act_openai_gpt,act_kimi,3,J,J,8,8,24,24
PD,fixed,30,,,True,0.3,baseline,3,act_openai_gpt,act_kimi,4,J,J,8,8,32,32
PD,fixed,30,,,True,0.3,baseline,3,act_openai_gpt,act_kimi,5,J,J,8,8,40,40
PD,fixed,30,,,True,0.3,baseline,3,act_openai_gpt,act_kimi,6,J,J,8,8,48,48
PD,fixed,30,,,True,0.3,baseline,3,act_openai_gpt,act_kimi,7,J,J,8,8,56,56
PD,fixed,30,,,True,0.3,baseline,3,act_openai_gpt,act_kimi,8,J,J,8,8,64,64
PD,fixed,30,,,True,0.3,baseline,3,act_openai_gpt,act_kimi,9,J,J,8,8,72,72
PD,fixed,30,,,True,0.3,baseline,3,act_openai_gpt,act_kimi,10,J,J,8,8,80,80
PD,fixed,30,,,True,0.3,baseline,3,act_openai_gpt,act_kimi,11,J,J,8,8,88,88
PD,fixed,30,,,True,0.3,baseline,3,act_openai_gpt,act_kimi,12,J,J,8,8,96,96
PD,fixed,30,,,True,0.3,baseline,3,act_openai_gpt,act_kimi,13,J,J,8,8,104,104
PD,fixed,30,,,True,0.3,baseline,3,act_openai_gpt,act_kimi,14,J,J,8,8,112,112
PD,fixed,30,,,True,0.3,baseline,3,act_openai_gpt,act_kimi,15,J,J,8,8,120,120
PD,fixed,30,,,True,0.3,baseline,3,act_openai_gpt,act_kimi,16,J,J,8,8,128,128
PD,fixed,30,,,True,0.3,baseline,3,act_openai_gpt,act_kimi,17,J,J,8,8,136,136
PD,fixed,30,,,True,0.3,baseline,3,act_openai_gpt,act_kimi,18,J,J,8,8,144,144
PD,fixed,30,,,True,0.3,baseline,3,act_openai_gpt,act_kimi,19,J,J,8,8,152,152
PD,fixed,30,,,True,0.3,baseline,3,act_openai_gpt,act_kimi,20,J,J,8,8,160,160
PD,fixed,30,,,True,0.3,baseline,3,act_openai_gpt,act_kimi,21,J,J,8,8,168,168
PD,fixed,30,,,True,0.3,baseline,3,act_openai_gpt,act_kimi,22,J,J,8,8,176,176
PD,fixed,30,,,True,0.3,baseline,3,act_openai_gpt,act_kimi,23,J,J,8,8,184,184
PD,fixed,30,,,True,0.3,baseline,3,act_openai_gpt,act_kimi,24,J,J,8,8,192,192
PD,fixed,30,,,True,0.3,baseline,3,act_openai_gpt,act_kimi,25,J,J,8,8,200,200
PD,fixed,30,,,True,0.3,baseline,3,act_openai_gpt,act_kimi,26,J,J,8,8,208,208
PD,fixed,30,,,True,0.3,baseline,3,act_openai_gpt,act_kimi,27,J,J,8,8,216,216
PD,fixed,30,,,True,0.3,baseline,3,act_openai_gpt,act_kimi,28,J,J,8,8,224,224
PD,fixed,30,,,True,0.3,baseline,3,act_openai_gpt,act_kimi,29,J,J,8,8,232,232
PD,fixed,30,,,True,0.3,baseline,3,act_openai_gpt,act_kimi,30,J,J,8,8,240,240
PD,fixed,30,,,True,0.3,baseline,4,act_openai_gpt,act_kimi,1,F,J,10,0,10,0
PD,fixed,30,,,True,0.3,baseline,4,act_openai_gpt,act_kimi,2,F,J,10,0,20,0
PD,fixed,30,,,True,0.3,baseline,4,act_openai_gpt,act_kimi,3,F,J,10,0,30,0
PD,fixed,30,,,True,0.3,baseline,4,act_openai_gpt,act_kimi,4,F,F,5,5,35,5
PD,fixed,30,,,True,0.3,baseline,4,act_openai_gpt,act_kimi,5,J,J,8,8,43,13
PD,fixed,30,,,True,0.3,baseline,4,act_openai_gpt,act_kimi,6,J,J,8,8,51,21
PD,fixed,30,,,True,0.3,baseline,4,act_openai_gpt,act_kimi,7,J,J,8,8,59,29
PD,fixed,30,,,True,0.3,baseline,4,act_openai_gpt,act_kimi,8,J,J,8,8,67,37
PD,fixed,30,,,True,0.3,baseline,4,act_openai_gpt,act_kimi,9,J,J,8,8,75,45
PD,fixed,30,,,True,0.3,baseline,4,act_openai_gpt,act_kimi,10,J,J,8,8,83,53
PD,fixed,30,,,True,0.3,baseline,4,act_openai_gpt,act_kimi,11,J,J,8,8,91,61
PD,fixed,30,,,True,0.3,baseline,4,act_openai_gpt,act_kimi,12,J,J,8,8,99,69
PD,fixed,30,,,True,0.3,baseline,4,act_openai_gpt,act_kimi,13,J,J,8,8,107,77
PD,fixed,30,,,True,0.3,baseline,4,act_openai_gpt,act_kimi,14,J,J,8,8,115,85
PD,fixed,30,,,True,0.3,baseline,4,act_openai_gpt,act_kimi,15,J,J,8,8,123,93
PD,fixed,30,,,True,0.3,baseline,4,act_openai_gpt,act_kimi,16,J,J,8,8,131,101
PD,fixed,30,,,True,0.3,baseline,4,act_openai_gpt,act_kimi,17,J,J,8,8,139,109
PD,fixed,30,,,True,0.3,baseline,4,act_openai_gpt,act_kimi,18,J,J,8,8,147,117
PD,fixed,30,,,True,0.3,baseline,4,act_openai_gpt,act_kimi,19,J,J,8,8,155,125
PD,fixed,30,,,True,0.3,baseline,4,act_openai_gpt,act_kimi,20,J,J,8,8,163,133
PD,fixed,30,,,True,0.3,baseline,4,act_openai_gpt,act_kimi,21,J,J,8,8,171,141
PD,fixed,30,,,True,0.3,baseline,4,act_openai_gpt,act_kimi,22,J,J,8,8,179,149
PD,fixed,30,,,True,0.3,baseline,4,act_openai_gpt,act_kimi,23,J,J,8,8,187,157
PD,fixed,30,,,True,0.3,baseline,4,act_openai_gpt,act_kimi,24,J,J,8,8,195,165
PD,fixed,30,,,True,0.3,baseline,4,act_openai_gpt,act_kimi,25,J,J,8,8,203,173
PD,fixed,30,,,True,0.3,baseline,4,act_openai_gpt,act_kimi,26,J,J,8,8,211,181
PD,fixed,30,,,True,0.3,baseline,4,act_openai_gpt,act_kimi,27,J,J,8,8,219,189
PD,fixed,30,,,True,0.3,baseline,4,act_openai_gpt,act_kimi,28,J,J,8,8,227,197
PD,fixed,30,,,True,0.3,baseline,4,act_openai_gpt,act_kimi,29,J,J,8,8,235,205
PD,fixed,30,,,True,0.3,baseline,4,act_openai_gpt,act_kimi,30,J,J,8,8,243,213
