game_type,horizon_type,T,p,E_T,p_in_prompt,p_prompt,reasoning_mode,seed,player1,player2,round,answer1,answer2,points1,points2,total1,total2
BoS,fixed,30,,,True,0.3,baseline,0,act_deepseek,act_openai_gpt,19,F,F,7,10,75,78
BoS,fixed,30,,,True,0.3,baseline,0,act_deepseek,act_openai_gpt,20,F,F,7,10,82,88
BoS,fixed,30,,,True,0.3,baseline,0,act_deepseek,act_openai_gpt,21,F,F,7,10,89,98
BoS,fixed,30,,,True,0.3,baseline,0,act_deepseek,act_openai_gpt,22,F,F,7,10,96,108
BoS,fixed,30,,,True,0.3,baseline,0,act_deepseek,act_openai_gpt,23,F,F,7,10,103,118
BoS,fixed,30,,,True,0.3,baseline,0,act_deepseek,act_openai_gpt,24,F,F,7,10,110,128
BoS,fixed,30,,,True,0.3,baseline,0,act_deepseek,act_openai_gpt,25,F,F,7,10,117,138
BoS,fixed,30,,,True,0.3,baseline,0,act_deepseek,act_openai_gpt,26,F,F,7,10,124,148
BoS,fixed,30,,,True,0.3,baseline,0,act_deepseek,act_openai_gpt,27,F,F,7,10,131,158
BoS,fixed,30,,,True,0.3,baseline,0,act_deepseek,act_openai_gpt,28,F,F,7,10,138,168
BoS,fixed,30,,,True,0.3,baseline,0,act_deepseek,act_openai_gpt,29,F,F,7,10,145,178
BoS,fixed,30,,,True,0.3,baseline,0,act_deepseek,act_openai_gpt,30,F,F,7,10,152,188
BoS,fixed,30,,,True,0.3,baseline,1,act_deepseek,act_openai_gpt,1,J,F,0,0,0,0
BoS,fixed,30,,,True,0.3,baseline,1,act_deepseek,act_openai_gpt,2,J,F,0,0,0,0
BoS,fixed,30,,,True,0.3,baseline,1,act_deepseek,act_openai_gpt,3,J,F,0,0,0,0
BoS,fixed,30,,,True,0.3,baseline,1,act_deepseek,act_openai_gpt,4,J,F,0,0,0,0
BoS,fixed,30,,,True,0.3,baseline,1,act_deepseek,act_openai_gpt,5,J,F,0,0,0,0
BoS,fixed,30,,,True,0.3,baseline,1,act_deepseek,act_openai_gpt,6,J,J,10,7,10,7
BoS,fixed,30,,,True,0.3,baseline,1,act_deepseek,act_openai_gpt,7,J,J,10,7,20,14
BoS,fixed,30,,,True,0.3,baseline,1,act_deepseek,act_openai_gpt,8,J,J,10,7,30,21
BoS,fixed,30,,,True,0.3,baseline,1,act_deepseek,act_openai_gpt,9,F,F,7,10,37,31
BoS,fixed,30,,,True,0.3,baseline,1,act_deepseek,act_openai_gpt,10,J,F,0,0,37,31
BoS,fixed,30,,,True,0.3,baseline,1,act_deepseek,act_openai_gpt,11,F,F,7,10,44,41
BoS,fixed,30,,,True,0.3,baseline,1,act_deepseek,act_openai_gpt,12,F,J,0,0,44,41
BoS,fixed,30,,,True,0.3,baseline,1,act_deepseek,act_openai_gpt,13,F,F,7,10,51,51
BoS,fixed,30,,,True,0.3,baseline,1,act_deepseek,act_openai_gpt,14,F,F,7,10,58,61
BoS,fixed,30,,,True,0.3,baseline,1,act_deepseek,act_openai_gpt,15,F,F,7,10,65,71
BoS,fixed,30,,,True,0.3,baseline,1,act_deepseek,act_openai_gpt,16,F,F,7,10,72,81
BoS,fixed,30,,,True,0.3,baseline,1,act_deepseek,act_openai_gpt,17,F,F,7,10,79,91
BoS,fixed,30,,,True,0.3,baseline,1,act_deepseek,act_openai_gpt,18,F,F,7,10,86,101
BoS,fixed,30,,,True,0.3,baseline,1,act_deepseek,act_openai_gpt,19,F,F,7,10,93,111
BoS,fixed,30,,,True,0.3,baseline,1,act_deepseek,act_openai_gpt,20,F,F,7,10,100,121
BoS,fixed,30,,,True,0.3,baseline,1,act_deepseek,act_openai_gpt,21,F,F,7,10,107,131
BoS,fixed,30,,,True,0.3,baseline,1,act_deepseek,act_openai_gpt,22,F,J,0,0,107,131
BoS,fixed,30,,,True,0.3,baseline,1,act_deepseek,act_openai_gpt,23,F,F,7,10,114,141
BoS,fixed,30,,,True,0.3,baseline,1,act_deepseek,act_openai_gpt,24,F,F,7,10,121,151
BoS,fixed,30,,,True,0.3,baseline,1,act_deepseek,act_openai_gpt,25,F,F,7,10,128,161
BoS,fixed,30,,,True,0.3,baseline,1,act_deepseek,act_openai_gpt,26,F,F,7,10,135,171
BoS,fixed,30,,,True,0.3,baseline,1,act_deepseek,act_openai_gpt,27,F,F,7,10,142,181
BoS,fixed,30,,,True,0.3,baseline,1,act_deepseek,act_openai_gpt,28,F,F,7,10,149,191
BoS,fixed,30,,,True,0.3,baseline,1,act_deepseek,act_openai_gpt,29,F,F,7,10,156,201
BoS,fixed,30,,,True,0.3,baseline,1,act_deepseek,act_openai_gpt,30,F,F,7,10,163,211
BoS,fixed,30,,,True,0.3,baseline,2,act_deepseek,act_openai_gpt,1,J,F,0,0,0,0
BoS,fixed,30,,,True,0.3,baseline,2,act_deepseek,act_openai_gpt,2,J,F,0,0,0,0
BoS,fixed,30,,,True,0.3,baseline,2,act_deepseek,act_openai_gpt,3,J,F,0,0,0,0
BoS,fixed,30,,,True,0.3,baseline,2,act_deepseek,act_openai_gpt,4,J,F,0,0,0,0
BoS,fixed,30,,,True,0.3,baseline,2,act_deepseek,act_openai_gpt,5,J,J,10,7,10,7
BoS,fixed,30,,,True,0.3,baseline,2,act_deepseek,act_openai_gpt,6,J,J,10,7,20,14
BoS,fixed,30,,,True,0.3,baseline,2,act_deepseek,act_openai_gpt,7,J,J,10,7,30,21
BoS,fixed,30,,,True,0.3,baseline,2,act_deepseek,act_openai_gpt,8,J,J,10,7,40,28
BoS,fixed,30,,,True,0.3,baseline,2,act_deepseek,act_openai_gpt,9,F,J,0,0,40,28
BoS,fixed,30,,,True,0.3,baseline,2,act_deepseek,act_openai_gpt,10,J,J,10,7,50,35
BoS,fixed,30,,,True,0.3,baseline,2,act_deepseek,act_openai_gpt,11,J,J,10,7,60,42
BoS,fixed,30,,,True,0.3,baseline,2,act_deepseek,act_openai_gpt,12,F,J,0,0,60,42
BoS,fixed,30,,,True,0.3,baseline,2,act_deepseek,act_openai_gpt,13,F,J,0,0,60,42
BoS,fixed,30,,,True,0.3,baseline,2,act_deepseek,act_openai_gpt,14,J,F,0,0,60,42
BoS,fixed,30,,,True,0.3,baseline,2,act_deepseek,act_openai_gpt,15,F,F,7,10,67,52
BoS,fixed,30,,,True,0.3,baseline,2,act_deepseek,act_openai_gpt,16,F,F,7,10,74,62
BoS,fixed,30,,,True,0.3,baseline,2,act_deepseek,act_openai_gpt,17,F,J,0,0,74,62
BoS,fixed,30,,,True,0.3,baseline,2,act_deepseek,act_openai_gpt,18,F,F,7,10,81,72
BoS,fixed,30,,,True,0.3,baseline,2,act_deepseek,act_openai_gpt,19,F,F,7,10,88,82
BoS,fixed,30,,,True,0.3,baseline,2,act_deepseek,act_openai_gpt,20,F,F,7,10,95,92
BoS,fixed,30,,,True,0.3,baseline,2,act_deepseek,act_openai_gpt,21,F,F,7,10,102,102
BoS,fixed,30,,,True,0.3,baseline,2,act_deepseek,act_openai_gpt,22,F,F,7,10,109,112
BoS,fixed,30,,,True,0.3,baseline,2,act_deepseek,act_openai_gpt,23,F,F,7,10,116,122
BoS,fixed,30,,,True,0.3,baseline,2,act_deepseek,act_openai_gpt,24,F,F,7,10,123,132
BoS,fixed,30,,,True,0.3,baseline,2,act_deepseek,act_openai_gpt,25,F,F,7,10,130,142
BoS,fixed,30,,,True,0.3,baseline,2,act_deepseek,act_openai_gpt,26,F,F,7,10,137,152
BoS,fixed,30,,,True,0.3,baseline,2,act_deepseek,act_openai_gpt,27,F,F,7,10,144,162
BoS,fixed,30,,,True,0.3,baseline,2,act_deepseek,act_openai_gpt,28,F,F,7,10,151,172
BoS,fixed,30,,,True,0.3,baseline,2,act_deepseek,act_openai_gpt,29,J,F,0,0,151,172
BoS,fixed,30,,,True,0.3,baseline,2,act_deepseek,act_openai_gpt,30,F,F,7,10,158,182
BoS,fixed,30,,,True,0.3,baseline,3,act_deepseek,act_openai_gpt,1,J,J,10,7,10,7
BoS,fixed,30,,,True,0.3,baseline,3,act_deepseek,act_openai_gpt,2,J,F,0,0,10,7
BoS,fixed,30,,,True,0.3,baseline,3,act_deepseek,act_openai_gpt,3,J,F,0,0,10,7
BoS,fixed,30,,,True,0.3,baseline,3,act_deepseek,act_openai_gpt,4,J,F,0,0,10,7
BoS,fixed,30,,,True,0.3,baseline,3,act_deepseek,act_openai_gpt,5,J,F,0,0,10,7
BoS,fixed,30,,,True,0.3,baseline,3,act_deepseek,act_openai_gpt,6,J,F,0,0,10,7
BoS,fixed,30,,,True,0.3,baseline,3,act_deepseek,act_openai_gpt,7,F,J,0,0,10,7
BoS,fixed,30,,,True,0.3,baseline,3,act_deepseek,act_openai_gpt,8,F,J,0,0,10,7
BoS,fixed,30,,,True,0.3,baseline,3,act_deepseek,act_openai_gpt,9,F,J,0,0,10,7
BoS,fixed,30,,,True,0.3,baseline,3,act_deepseek,act_openai_gpt,10,F,F,7,10,17,17
BoS,fixed,30,,,True,0.3,baseline,3,act_deepseek,act_openai_gpt,11,F,F,7,10,24,27
BoS,fixed,30,,,True,0.3,baseline,3,act_deepseek,act_openai_gpt,12,F,F,7,10,31,37
BoS,fixed,30,,,True,0.3,baseline,3,act_deepseek,act_openai_gpt,13,F,F,7,10,38,47
BoS,fixed,30,,,True,0.3,baseline,3,act_deepseek,act_openai_gpt,14,F,F,7,10,45,57
BoS,fixed,30,,,True,0.3,baseline,3,act_deepseek,act_openai_gpt,15,F,F,7,10,52,67
BoS,fixed,30,,,True,0.3,baseline,3,act_deepseek,act_openai_gpt,16,F,F,7,10,59,77
BoS,fixed,30,,,True,0.3,baseline,3,act_deepseek,act_openai_gpt,17,F,F,7,10,66,87
BoS,fixed,30,,,True,0.3,baseline,3,act_deepseek,act_openai_gpt,18,F,F,7,10,73,97
BoS,fixed,30,,,True,0.3,baseline,3,act_deepseek,act_openai_gpt,19,F,F,7,10,80,107
BoS,fixed,30,,,True,0.3,baseline,3,act_deepseek,act_openai_gpt,20,F,F,7,10,87,117
BoS,fixed,30,,,True,0.3,baseline,3,act_deepseek,act_openai_gpt,21,F,F,7,10,94,127
BoS,fixed,30,,,True,0.3,baseline,3,act_deepseek,act_openai_gpt,22,F,F,7,10,101,137
BoS,fixed,30,,,True,0.3,baseline,3,act_deepseek,act_openai_gpt,23,F,F,7,10,108,147
BoS,fixed,30,,,True,0.3,baseline,3,act_deepseek,act_openai_gpt,24,F,F,7,10,115,157
BoS,fixed,30,,,True,0.3,baseline,3,act_deepseek,act_openai_gpt,25,F,F,7,10,122,167
BoS,fixed,30,,,True,0.3,baseline,3,act_deepseek,act_openai_gpt,26,F,F,7,10,129,177
BoS,fixed,30,,,True,0.3,baseline,3,act_deepseek,act_openai_gpt,27,F,F,7,10,136,187
BoS,fixed,30,,,True,0.3,baseline,3,act_deepseek,act_openai_gpt,28,F,F,7,10,143,197
BoS,fixed,30,,,True,0.3,baseline,3,act_deepseek,act_openai_gpt,29,F,F,7,10,150,207
BoS,fixed,30,,,True,0.3,baseline,3,act_deepseek,act_openai_gpt,30,F,F,7,10,157,217
BoS,fixed,30,,,True,0.3,baseline,4,act_deepseek,act_openai_gpt,1,J,J,10,7,10,7
BoS,fixed,30,,,True,0.3,baseline,4,act_deepseek,act_openai_gpt,2,J,F,0,0,10,7
BoS,fixed,30,,,True,0.3,baseline,4,act_deepseek,act_openai_gpt,3,J,F,0,0,10,7
BoS,fixed,30,,,True,0.3,baseline,4,act_deepseek,act_openai_gpt,4,J,J,10,7,20,14
BoS,fixed,30,,,True,0.3,baseline,4,act_deepseek,act_openai_gpt,5,J,J,10,7,30,21
BoS,fixed,30,,,True,0.3,baseline,4,act_deepseek,act_openai_gpt,6,J,J,10,7,40,28
BoS,fixed,30,,,True,0.3,baseline,4,act_deepseek,act_openai_gpt,7,J,F,0,0,40,28
BoS,fixed,30,,,True,0.3,baseline,4,act_deepseek,act_openai_gpt,8,J,J,10,7,50,35
BoS,fixed,30,,,True,0.3,baseline,4,act_deepseek,act_openai_gpt,9,J,J,10,7,60,42
BoS,fixed,30,,,True,0.3,baseline,4,act_deepseek,act_openai_gpt,10,J,J,10,7,70,49
BoS,fixed,30,,,True,0.3,baseline,4,act_deepseek,act_openai_gpt,11,J,J,10,7,80,56
BoS,fixed,30,,,True,0.3,baseline,4,act_deepseek,act_openai_gpt,12,J,J,10,7,90,63
BoS,fixed,30,,,True,0.3,baseline,4,act_deepseek,act_openai_gpt,13,J,J,10,7,100,70
BoS,fixed,30,,,True,0.3,baseline,4,act_deepseek,act_openai_gpt,14,J,J,10,7,110,77
BoS,fixed,30,,,True,0.3,baseline,4,act_deepseek,act_openai_gpt,15,J,J,10,7,120,84
BoS,fixed,30,,,True,0.3,baseline,4,act_deepseek,act_openai_gpt,16,J,J,10,7,130,91
BoS,fixed,30,,,True,0.3,baseline,4,act_deepseek,act_openai_gpt,17,J,J,10,7,140,98
BoS,fixed,30,,,True,0.3,baseline,4,act_deepseek,act_openai_gpt,18,J,J,10,7,150,105
BoS,fixed,30,,,True,0.3,baseline,4,act_deepseek,act_openai_gpt,19,J,J,10,7,160,112
BoS,fixed,30,,,True,0.3,baseline,4,act_deepseek,act_openai_gpt,20,J,J,10,7,170,119
BoS,fixed,30,,,True,0.3,baseline,4,act_deepseek,act_openai_gpt,21,J,J,10,7,180,126
BoS,fixed,30,,,True,0.3,baseline,4,act_deepseek,act_openai_gpt,22,J,J,10,7,190,133
BoS,fixed,30,,,True,0.3,baseline,4,act_deepseek,act_openai_gpt,23,J,J,10,7,200,140
BoS,fixed,30,,,True,0.3,baseline,4,act_deepseek,act_openai_gpt,24,J,J,10,7,210,147
BoS,fixed,30,,,True,0.3,baseline,4,act_deepseek,act_openai_gpt,25,J,J,10,7,220,154
BoS,fixed,30,,,True,0.3,baseline,4,act_deepseek,act_openai_gpt,26,J,J,10,7,230,161
BoS,fixed,30,,,True,0.3,baseline,4,act_deepseek,act_openai_gpt,27,J,J,10,7,240,168
BoS,fixed,30,,,True,0.3,baseline,4,act_deepseek,act_openai_gpt,28,J,J,10,7,250,175
BoS,fixed,30,,,True,0.3,baseline,4,act_deepseek,act_openai_gpt,29,J,J,10,7,260,182
BoS,fixed,30,,,True,0.3,baseline,4,act_deepseek,act_openai_gpt,30,J,J,10,7,270,189
