match_id,game_type,horizon_type,T,p,E_T,T_in_prompt,p_in_prompt,reasoning_mode,seed,max_round,ended_by,player1,player2,round,answer1,answer2,points1,points2,total1,total2
grid-fixed-T40-BoS-baseline-seed2-rep0,BoS,fixed,40,,,1,0,baseline,2,40,fixed,act_deepseek,act_openai_gpt,18,J,J,10,7,110,77
grid-fixed-T40-BoS-baseline-seed2-rep0,BoS,fixed,40,,,1,0,baseline,2,40,fixed,act_deepseek,act_openai_gpt,19,J,J,10,7,120,84
grid-fixed-T40-BoS-baseline-seed2-rep0,BoS,fixed,40,,,1,0,baseline,2,40,fixed,act_deepseek,act_openai_gpt,20,J,J,10,7,130,91
grid-fixed-T40-BoS-baseline-seed2-rep0,BoS,fixed,40,,,1,0,baseline,2,40,fixed,act_deepseek,act_openai_gpt,21,J,J,10,7,140,98
grid-fixed-T40-BoS-baseline-seed2-rep0,BoS,fixed,40,,,1,0,baseline,2,40,fixed,act_deepseek,act_openai_gpt,22,J,J,10,7,150,105
grid-fixed-T40-BoS-baseline-seed2-rep0,BoS,fixed,40,,,1,0,baseline,2,40,fixed,act_deepseek,act_openai_gpt,23,J,J,10,7,160,112
grid-fixed-T40-BoS-baseline-seed2-rep0,BoS,fixed,40,,,1,0,baseline,2,40,fixed,act_deepseek,act_openai_gpt,24,J,J,10,7,170,119
grid-fixed-T40-BoS-baseline-seed2-rep0,BoS,fixed,40,,,1,0,baseline,2,40,fixed,act_deepseek,act_openai_gpt,25,J,J,10,7,180,126
grid-fixed-T40-BoS-baseline-seed2-rep0,BoS,fixed,40,,,1,0,baseline,2,40,fixed,act_deepseek,act_openai_gpt,26,J,J,10,7,190,133
grid-fixed-T40-BoS-baseline-seed2-rep0,BoS,fixed,40,,,1,0,baseline,2,40,fixed,act_deepseek,act_openai_gpt,27,J,J,10,7,200,140
grid-fixed-T40-BoS-baseline-seed2-rep0,BoS,fixed,40,,,1,0,baseline,2,40,fixed,act_deepseek,act_openai_gpt,28,J,J,10,7,210,147
grid-fixed-T40-BoS-baseline-seed2-rep0,BoS,fixed,40,,,1,0,baseline,2,40,fixed,act_deepseek,act_openai_gpt,29,J,J,10,7,220,154
grid-fixed-T40-BoS-baseline-seed2-rep0,BoS,fixed,40,,,1,0,baseline,2,40,fixed,act_deepseek,act_openai_gpt,30,J,J,10,7,230,161
grid-fixed-T40-BoS-baseline-seed2-rep0,BoS,fixed,40,,,1,0,baseline,2,40,fixed,act_deepseek,act_openai_gpt,31,J,J,10,7,240,168
grid-fixed-T40-BoS-baseline-seed2-rep0,BoS,fixed,40,,,1,0,baseline,2,40,fixed,act_deepseek,act_openai_gpt,32,J,J,10,7,250,175
grid-fixed-T40-BoS-baseline-seed2-rep0,BoS,fixed,40,,,1,0,baseline,2,40,fixed,act_deepseek,act_openai_gpt,33,J,J,10,7,260,182
grid-fixed-T40-BoS-baseline-seed2-rep0,BoS,fixed,40,,,1,0,baseline,2,40,fixed,act_deepseek,act_openai_gpt,34,J,J,10,7,270,189
grid-fixed-T40-BoS-baseline-seed2-rep0,BoS,fixed,40,,,1,0,baseline,2,40,fixed,act_deepseek,act_openai_gpt,35,J,J,10,7,280,196
grid-fixed-T40-BoS-baseline-seed2-rep0,BoS,fixed,40,,,1,0,baseline,2,40,fixed,act_deepseek,act_openai_gpt,36,J,J,10,7,290,203
grid-fixed-T40-BoS-baseline-seed2-rep0,BoS,fixed,40,,,1,0,baseline,2,40,fixed,act_deepseek,act_openai_gpt,37,J,J,10,7,300,210
grid-fixed-T40-BoS-baseline-seed2-rep0,BoS,fixed,40,,,1,0,baseline,2,40,fixed,act_deepseek,act_openai_gpt,38,J,J,10,7,310,217
grid-fixed-T40-BoS-baseline-seed2-rep0,BoS,fixed,40,,,1,0,baseline,2,40,fixed,act_deepseek,act_openai_gpt,39,J,J,10,7,320,224
grid-fixed-T40-BoS-baseline-seed2-rep0,BoS,fixed,40,,,1,0,baseline,2,40,fixed,act_deepseek,act_openai_gpt,40,J,J,10,7,330,231
grid-fixed-T40-BoS-baseline-seed3-rep0,BoS,fixed,40,,,1,0,baseline,3,40,fixed,act_deepseek,act_openai_gpt,1,J,J,10,7,10,7
grid-fixed-T40-BoS-baseline-seed3-rep0,BoS,fixed,40,,,1,0,baseline,3,40,fixed,act_deepseek,act_openai_gpt,2,J,F,0,0,10,7
grid-fixed-T40-BoS-baseline-seed3-rep0,BoS,fixed,40,,,1,0,baseline,3,40,fixed,act_deepseek,act_openai_gpt,3,J,F,0,0,10,7
grid-fixed-T40-BoS-baseline-seed3-rep0,BoS,fixed,40,,,1,0,baseline,3,40,fixed,act_deepseek,act_openai_gpt,4,J,J,10,7,20,14
grid-fixed-T40-BoS-baseline-seed3-rep0,BoS,fixed,40,,,1,0,baseline,3,40,fixed,act_deepseek,act_openai_gpt,5,J,J,10,7,30,21
grid-fixed-T40-BoS-baseline-seed3-rep0,BoS,fixed,40,,,1,0,baseline,3,40,fixed,act_deepseek,act_openai_gpt,6,J,J,10,7,40,28
grid-fixed-T40-BoS-baseline-seed3-rep0,BoS,fixed,40,,,1,0,baseline,3,40,fixed,act_deepseek,act_openai_gpt,7,J,J,10,7,50,35
grid-fixed-T40-BoS-baseline-seed3-rep0,BoS,fixed,40,,,1,0,baseline,3,40,fixed,act_deepseek,act_openai_gpt,8,J,J,10,7,60,42
grid-fixed-T40-BoS-baseline-seed3-rep0,BoS,fixed,40,,,1,0,baseline,3,40,fixed,act_deepseek,act_openai_gpt,9,J,J,10,7,70,49
grid-fixed-T40-BoS-baseline-seed3-rep0,BoS,fixed,40,,,1,0,baseline,3,40,fixed,act_deepseek,act_openai_gpt,10,J,J,10,7,80,56
grid-fixed-T40-BoS-baseline-seed3-rep0,BoS,fixed,40,,,1,0,baseline,3,40,fixed,act_deepseek,act_openai_gpt,11,F,J,0,0,80,56
grid-fixed-T40-BoS-baseline-seed3-rep0,BoS,fixed,40,,,1,0,baseline,3,40,fixed,act_deepseek,act_openai_gpt,12,F,F,7,10,87,66
grid-fixed-T40-BoS-baseline-seed3-rep0,BoS,fixed,40,,,1,0,baseline,3,40,fixed,act_deepseek,act_openai_gpt,13,J,J,10,7,97,73
grid-fixed-T40-BoS-baseline-seed3-rep0,BoS,fixed,40,,,1,0,baseline,3,40,fixed,act_deepseek,act_openai_gpt,14,J,J,10,7,107,80
grid-fixed-T40-BoS-baseline-seed3-rep0,BoS,fixed,40,,,1,0,baseline,3,40,fixed,act_deepseek,act_openai_gpt,15,J,J,10,7,117,87
grid-fixed-T40-BoS-baseline-seed3-rep0,BoS,fixed,40,,,1,0,baseline,3,40,fixed,act_deepseek,act_openai_gpt,16,J,J,10,7,127,94
grid-fixed-T40-BoS-baseline-seed3-rep0,BoS,fixed,40,,,1,0,baseline,3,40,fixed,act_deepseek,act_openai_gpt,17,J,J,10,7,137,101
grid-fixed-T40-BoS-baseline-seed3-rep0,BoS,fixed,40,,,1,0,baseline,3,40,fixed,act_deepseek,act_openai_gpt,18,J,J,10,7,147,108
grid-fixed-T40-BoS-baseline-seed3-rep0,BoS,fixed,40,,,1,0,baseline,3,40,fixed,act_deepseek,act_openai_gpt,19,J,J,10,7,157,115
grid-fixed-T40-BoS-baseline-seed3-rep0,BoS,fixed,40,,,1,0,baseline,3,40,fixed,act_deepseek,act_openai_gpt,20,J,J,10,7,167,122
grid-fixed-T40-BoS-baseline-seed3-rep0,BoS,fixed,40,,,1,0,baseline,3,40,fixed,act_deepseek,act_openai_gpt,21,J,J,10,7,177,129
grid-fixed-T40-BoS-baseline-seed3-rep0,BoS,fixed,40,,,1,0,baseline,3,40,fixed,act_deepseek,act_openai_gpt,22,J,J,10,7,187,136
grid-fixed-T40-BoS-baseline-seed3-rep0,BoS,fixed,40,,,1,0,baseline,3,40,fixed,act_deepseek,act_openai_gpt,23,J,J,10,7,197,143
grid-fixed-T40-BoS-baseline-seed3-rep0,BoS,fixed,40,,,1,0,baseline,3,40,fixed,act_deepseek,act_openai_gpt,24,J,J,10,7,207,150
grid-fixed-T40-BoS-baseline-seed3-rep0,BoS,fixed,40,,,1,0,baseline,3,40,fixed,act_deepseek,act_openai_gpt,25,J,J,10,7,217,157
grid-fixed-T40-BoS-baseline-seed3-rep0,BoS,fixed,40,,,1,0,baseline,3,40,fixed,act_deepseek,act_openai_gpt,26,J,J,10,7,227,164
grid-fixed-T40-BoS-baseline-seed3-rep0,BoS,fixed,40,,,1,0,baseline,3,40,fixed,act_deepseek,act_openai_gpt,27,J,J,10,7,237,171
grid-fixed-T40-BoS-baseline-seed3-rep0,BoS,fixed,40,,,1,0,baseline,3,40,fixed,act_deepseek,act_openai_gpt,28,J,J,10,7,247,178
grid-fixed-T40-BoS-baseline-seed3-rep0,BoS,fixed,40,,,1,0,baseline,3,40,fixed,act_deepseek,act_openai_gpt,29,J,J,10,7,257,185
grid-fixed-T40-BoS-baseline-seed3-rep0,BoS,fixed,40,,,1,0,baseline,3,40,fixed,act_deepseek,act_openai_gpt,30,J,J,10,7,267,192
grid-fixed-T40-BoS-baseline-seed3-rep0,BoS,fixed,40,,,1,0,baseline,3,40,fixed,act_deepseek,act_openai_gpt,31,J,J,10,7,277,199
grid-fixed-T40-BoS-baseline-seed3-rep0,BoS,fixed,40,,,1,0,baseline,3,40,fixed,act_deepseek,act_openai_gpt,32,J,J,10,7,287,206
grid-fixed-T40-BoS-baseline-seed3-rep0,BoS,fixed,40,,,1,0,baseline,3,40,fixed,act_deepseek,act_openai_gpt,33,J,J,10,7,297,213
grid-fixed-T40-BoS-baseline-seed3-rep0,BoS,fixed,40,,,1,0,baseline,3,40,fixed,act_deepseek,act_openai_gpt,34,J,J,10,7,307,220
grid-fixed-T40-BoS-baseline-seed3-rep0,BoS,fixed,40,,,1,0,baseline,3,40,fixed,act_deepseek,act_openai_gpt,35,J,J,10,7,317,227
grid-fixed-T40-BoS-baseline-seed3-rep0,BoS,fixed,40,,,1,0,baseline,3,40,fixed,act_deepseek,act_openai_gpt,36,J,J,10,7,327,234
grid-fixed-T40-BoS-baseline-seed3-rep0,BoS,fixed,40,,,1,0,baseline,3,40,fixed,act_deepseek,act_openai_gpt,37,J,J,10,7,337,241
grid-fixed-T40-BoS-baseline-seed3-rep0,BoS,fixed,40,,,1,0,baseline,3,40,fixed,act_deepseek,act_openai_gpt,38,J,J,10,7,347,248
grid-fixed-T40-BoS-baseline-seed3-rep0,BoS,fixed,40,,,1,0,baseline,3,40,fixed,act_deepseek,act_openai_gpt,39,J,J,10,7,357,255
grid-fixed-T40-BoS-baseline-seed3-rep0,BoS,fixed,40,,,1,0,baseline,3,40,fixed,act_deepseek,act_openai_gpt,40,J,J,10,7,367,262
grid-fixed-T40-BoS-baseline-seed4-rep0,BoS,fixed,40,,,1,0,baseline,4,40,fixed,act_deepseek,act_openai_gpt,1,J,J,10,7,10,7
grid-fixed-T40-BoS-baseline-seed4-rep0,BoS,fixed,40,,,1,0,baseline,4,40,fixed,act_deepseek,act_openai_gpt,2,J,F,0,0,10,7
grid-fixed-T40-BoS-baseline-seed4-rep0,BoS,fixed,40,,,1,0,baseline,4,40,fixed,act_deepseek,act_openai_gpt,3,J,F,0,0,10,7
grid-fixed-T40-BoS-baseline-seed4-rep0,BoS,fixed,40,,,1,0,baseline,4,40,fixed,act_deepseek,act_openai_gpt,4,J,J,10,7,20,14
